Date,Account,Description,Transaction Type,Symbol,Quantity,Price,Gross Amount,Commission,Net Amount
2020-03-17,Margin,Electronic Fund Transfer,Deposit,-,-,-,"1,500.00",-,"1,500.00"
2020-03-16,Margin,Electronic Fund Transfer,Deposit,-,-,-,"1,500.00",-,"1,500.00"
2020-03-12,TFSA,MSFT (US5949181045) Cash Dividend USD 0.51 (Ordinary Dividend),Dividend,MSFT,-,-,42.61,-,42.61
2020-03-12,TFSA,MSFT (US5949181045) Cash Dividend USD 0.51 - US Tax,Foreign Tax Withholding,MSFT,-,-,-6.39,-,-6.39
2020-03-12,Margin,MSFT (US5949181045) Cash Dividend USD 0.51 (Ordinary Dividend),Dividend,MSFT,-,-,21.3,-,21.3
2020-03-12,Margin,MSFT (US5949181045) Cash Dividend USD 0.51 - US Tax,Foreign Tax Withholding,MSFT,-,-,-6.39,-,-6.39
2020-03-09,Margin,"Net Amount in Base from Forex Trade: 4,115 USD.CAD",Forex Trade Component,USD.CAD,"4,115.00",1.3604  CAD,37.85,-2.68,37.85
2020-03-09,Margin,PROSHARES ULTRAPRO S&P 500,Buy,UPRO,25,43.6250  USD,"-1,494.48",-1.37,"-1,495.85"
2020-03-09,Margin,DRX DLY 20+ YR TREAS BULL 3X,Buy,TMF,20,56.4500  USD,"-1,547.07",-1.37,"-1,548.44"
2020-03-04,RRSP,Balance of Monthly Minimum Fee for Feb 2020,Other Fee,-,-,-,-6.07,-,-6.07
2020-03-04,TFSA,R*****19:US Consolidated Snapshot for Feb 2020,Other Fee,-,-,-,-0.04,-,-0.04
2020-03-04,TFSA,R*****19:US Consolidated Snapshot for Feb 2020,Other Fee,-,-,-,0.04,-,0.04
2020-03-04,TFSA,Balance of Monthly Minimum Fee for Feb 2020,Other Fee,-,-,-,-3.43,-,-3.43
2020-03-04,Margin,Balance of Monthly Minimum Fee for Feb 2020,Other Fee,-,-,-,-6.99,-,-6.99
2020-03-04,TFSA,GST-HST R*****19:US Consolidated Snapshot for Feb 2020,Sales Tax,-,-,-,-0.01,-,-0.01
2020-03-04,TFSA,GST-HST CANCEL R*****19:US Consolidated Snapshot for Feb 2020,Sales Tax,-,-,-,0.01,-,0.01
2020-03-03,RRSP,V(US92826C8394) Cash Dividend USD 0.30 per Share (Ordinary Dividend),Dividend,V,-,-,12.05,-,12.05
2020-03-02,Margin,Electronic Fund Transfer,Deposit,-,-,-,"5,000.00",-,"5,000.00"
2020-02-27,RRSP,MICROSOFT CORP,Buy,MSFT,6,165.4100  USD,"-1,329.20",-1.34,"-1,330.54"
2020-02-27,Margin,"Net Amount in Base from Forex Trade: 4,000 USD.CAD",Forex Trade Component,USD.CAD,"4,000.00",1.3363  CAD,9.17,-2.67,9.17
2020-02-27,Margin,WALT DISNEY CO/THE,Buy,DIS,20,120.5400  USD,"-3,228.78",-1.34,"-3,230.12"
2020-02-24,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-20,50.0700  CAD,"1,001.40",-1,"1,000.40"
2020-02-24,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-100,50.0700  CAD,"5,007.00",-0.2,"5,006.80"
2020-02-24,RRSP,"Net Amount in Base from Forex Trade: 2,000 USD.CAD",Forex Trade Component,USD.CAD,"2,000.00",1.3274  CAD,1.24,-2.64,1.24
2020-02-24,RRSP,MICROSOFT CORP,Buy,MSFT,11,172.9400  USD,"-2,528.78",-1.33,"-2,530.11"
2020-02-24,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,100,50.0700  CAD,"-5,007.00",-,"-5,007.00"
2020-02-24,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-100,50.0700  CAD,"5,007.00",-,"5,007.00"
2020-02-24,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,20,50.0700  CAD,"-1,001.40",-,"-1,001.40"
2020-02-24,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-20,50.0700  CAD,"1,001.40",-,"1,001.40"
2020-02-21,TFSA,SBUX (US8552441094) Cash Dividend USD 0.41 (Ordinary Dividend),Dividend,SBUX,-,-,40.66,-,40.66
2020-02-21,TFSA,SBUX (US8552441094) Cash Dividend USD 0.41 - US Tax,Foreign Tax Withholding,SBUX,-,-,-6.1,-,-6.1
2020-02-20,TFSA,"Net Amount in Base from Forex Trade: 3,020 USD.CAD",Forex Trade Component,USD.CAD,"3,020.00",1.3233  CAD,5.12,-2.64,5.12
2020-02-20,TFSA,DRX DLY 20+ YR TREAS BULL 3X,Buy,TMF,42,32.1693  USD,"-1,791.44",-1.33,"-1,792.76"
2020-02-20,TFSA,PROSHARES ULTRAPRO S&P 500,Buy,UPRO,20,80.4200  USD,"-2,132.58",-1.33,"-2,133.90"
2020-02-19,TFSA,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-75,50.0600  CAD,"3,754.50",-1,"3,753.50"
2020-02-19,RRSP,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-50,50.0600  CAD,"2,503.00",-1,"2,502.00"
2020-02-19,RRSP,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,50,50.0600  CAD,"-2,503.00",-,"-2,503.00"
2020-02-19,RRSP,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-50,50.0600  CAD,"2,503.00",-,"2,503.00"
2020-02-19,TFSA,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,75,50.0600  CAD,"-3,754.50",-,"-3,754.50"
2020-02-19,TFSA,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-75,50.0600  CAD,"3,754.50",-,"3,754.50"
2020-02-18,TFSA,"Net Amount in Base from Forex Trade: -2,800 USD.CAD",Forex Trade Component,USD.CAD,"-2,800.00",1.3253  CAD,-4.35,-2.65,-4.35
2020-02-18,TFSA,PURPOSE HIGH INTEREST SAVING,Buy,PSA,75,50.0600  CAD,"-3,754.50",-1,"-3,755.50"
2020-02-18,RRSP,PURPOSE HIGH INTEREST SAVING,Buy,PSA,50,50.0600  CAD,"-2,503.00",-1,"-2,504.00"
2020-02-18,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,100,50.0600  CAD,"-5,006.00",-1,"-5,007.00"
2020-02-18,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,20,50.0600  CAD,"-1,001.20",-0.2,"-1,001.40"
2020-02-18,RRSP,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-50,50.0600  CAD,"2,503.00",-,"2,503.00"
2020-02-18,RRSP,PURPOSE HIGH INTEREST SAVING,Buy,PSA,50,50.0600  CAD,"-2,503.00",-,"-2,503.00"
2020-02-18,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-20,50.0600  CAD,"1,001.20",-,"1,001.20"
2020-02-18,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,20,50.0600  CAD,"-1,001.20",-,"-1,001.20"
2020-02-18,TFSA,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-75,50.0600  CAD,"3,754.50",-,"3,754.50"
2020-02-18,TFSA,PURPOSE HIGH INTEREST SAVING,Buy,PSA,75,50.0600  CAD,"-3,754.50",-,"-3,754.50"
2020-02-18,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-100,50.0600  CAD,"5,006.00",-,"5,006.00"
2020-02-18,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,100,50.0600  CAD,"-5,006.00",-,"-5,006.00"
2020-02-05,TFSA,USD Credit Interest for Jan-2020,Credit Interest,-,-,-,2.43,-,2.43
2020-02-05,RRSP,USD Credit Interest for Jan-2020,Credit Interest,-,-,-,0.17,-,0.17
2020-02-05,Margin,Balance of Monthly Minimum Fee for Jan 2020,Other Fee,-,-,-,-10.84,-,-10.84
2020-02-05,TFSA,r*****19:US Reg NMS Snapshot for Jan 2020,Other Fee,-,-,-,-0.13,-,-0.13
2020-02-05,TFSA,R*****19:Global Snapshot for Jan 2020,Other Fee,-,-,-,-0.08,-,-0.08
2020-02-05,TFSA,R*****19:Global Snapshot for Jan 2020,Other Fee,-,-,-,0.08,-,0.08
2020-02-05,TFSA,Balance of Monthly Minimum Fee for Jan 2020,Other Fee,-,-,-,-2.48,-,-2.48
2020-02-05,RRSP,Balance of Monthly Minimum Fee for Jan 2020,Other Fee,-,-,-,-9.59,-,-9.59
2020-02-05,TFSA,GST-HST r*****19:US Reg NMS Snapshot for Jan 2020,Sales Tax,-,-,-,-0.02,-,-0.02
2020-02-05,TFSA,GST-HST R*****19:Global Snapshot for Jan 2020,Sales Tax,-,-,-,-0.01,-,-0.01
2020-02-05,TFSA,GST-HST CANCEL R*****19:Global Snapshot for Jan 2020,Sales Tax,-,-,-,0.01,-,0.01
2020-01-22,TFSA,ISHARES S&P/TSX GLOBAL GOLD,Buy,XGD,400,16.2600  CAD,"-6,504.00",-4,"-6,508.00"
2020-01-22,TFSA,ISHARES S&P/TSX GLOBAL GOLD,Buy,XGD,25,16.2600  CAD,-406.5,-0.25,-406.75
2020-01-13,RRSP,VISA INC-CLASS A SHARES,Buy,V,30,195.0900  USD,"-7,641.29",-1.31,"-7,642.59"
2020-01-13,RRSP,INVESCO QQQ TRUST SERIES 1,Buy,QQQ,25,219.0150  USD,"-7,148.65",-1.31,"-7,149.96"
2020-01-13,TFSA,INVESCO QQQ TRUST SERIES 1,Buy,QQQ,40,219.1270  USD,"-11,443.69",-1.31,"-11,444.99"
2020-01-13,TFSA,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-20,50.0300  CAD,"1,000.60",-1,999.6
2020-01-13,RRSP,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-50,50.0300  CAD,"2,501.50",-1,"2,500.50"
2020-01-13,TFSA,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,20,50.0300  CAD,"-1,000.60",-,"-1,000.60"
2020-01-13,TFSA,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-20,50.0300  CAD,"1,000.60",-,"1,000.60"
2020-01-13,RRSP,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,50,50.0300  CAD,"-2,501.50",-,"-2,501.50"
2020-01-13,RRSP,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-50,50.0300  CAD,"2,501.50",-,"2,501.50"
2020-01-10,TFSA,PROSHARES ULTRAPRO S&P 500,Sell,UPRO,-100,72.9600  USD,"9,521.28",-1.52,"9,519.76"
2020-01-09,TFSA,MICROSOFT CORP,Buy,MSFT,60,161.8000  USD,"-12,673.79",-1.31,"-12,675.10"
2020-01-08,TFSA,PROSHARES ULTRAPRO S&P 500,Buy,UPRO,100,71.8000  USD,"-9,362.00",-1.3,"-9,363.31"
2020-01-08,RRSP,PSA(CA74640A1084) Cash Dividend CAD 0.0987 per Share (Ordinary Dividend),Dividend,PSA,-,-,4.94,-,4.94
2020-01-08,TFSA,PSA(CA74640A1084) Cash Dividend CAD 0.0987 per Share (Ordinary Dividend),Dividend,PSA,-,-,1.97,-,1.97
2020-01-08,Margin,PSA(CA74640A1084) Cash Dividend CAD 0.0987 per Share (Ordinary Dividend),Dividend,PSA,-,-,23.69,-,23.69
2020-01-06,TFSA,USD Credit Interest for Dec-2019,Credit Interest,-,-,-,6.43,-,6.43
2020-01-03,Margin,Disbursement Initiated by Rishi Sharma,Withdrawal,-,-,-,"-7,000.00",-,"-7,000.00"
2020-01-03,TFSA,Balance of Monthly Minimum Fee for Dec 2019,Other Fee,-,-,-,-12.99,-,-12.99
2020-01-03,Margin,Balance of Monthly Minimum Fee for Dec 2019,Other Fee,-,-,-,-12.99,-,-12.99
2020-01-03,RRSP,Balance of Monthly Minimum Fee for Dec 2019,Other Fee,-,-,-,-9.47,-,-9.47
2020-01-03,TFSA,Electronic Fund Transfer (Regular Contribution),Deposit,-,-,-,"6,000.00",-,"6,000.00"
2020-01-02,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-200,50.0050  CAD,"10,001.00",-2,"9,999.00"
2020-01-02,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-40,50.0000  CAD,"2,000.00",-0.4,"1,999.60"
2020-01-02,RRSP,RRSP Quarterly Fee 2019 Q4,Other Fee,-,-,-,-12.5,-,-12.5
2020-01-02,RRSP,GST-HST RRSP Quarterly Fee 2019 Q4,Sales Tax,-,-,-,-1.63,-,-1.63
2020-01-02,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,200,50.0050  CAD,"-10,001.00",-,"-10,001.00"
2020-01-02,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-200,50.0050  CAD,"10,001.00",-,"10,001.00"
2020-01-02,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,40,50.0000  CAD,"-2,000.00",-,"-2,000.00"
2020-01-02,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-40,50.0000  CAD,"2,000.00",-,"2,000.00"
2019-12-30,RRSP,ETRACS MONTHLY PAY 2XLEVERAG,Sell,MORL,-400,14.3100  USD,"7,480.12",-2.83,"7,477.29"
2019-12-30,RRSP,ETRACS MONTHLY PAY 2XLEVERAG,Sell,MORL,-100,14.3100  USD,"1,870.03",-0.71,"1,869.32"
2019-12-23,RRSP,MORL(US90269A3023) Cash Dividend USD 0.0535 per Share (Exempt From Withholding),Dividend,MORL,-,-,35.17,-,35.17
2019-12-12,Margin,MSFT (US5949181045) Cash Dividend USD 0.51 (Ordinary Dividend),Dividend,MSFT,-,-,20.17,-,20.17
2019-12-12,Margin,MSFT (US5949181045) Cash Dividend USD 0.51 - US Tax,Foreign Tax Withholding,MSFT,-,-,-6.05,-,-6.05
2019-12-06,RRSP,PSA(CA74640A1084) Cash Dividend CAD 0.0874 per Share (Ordinary Dividend),Dividend,PSA,-,-,4.37,-,4.37
2019-12-06,Margin,PSA(CA74640A1084) Cash Dividend CAD 0.0874 per Share (Ordinary Dividend),Dividend,PSA,-,-,20.98,-,20.98
2019-12-06,TFSA,PSA(CA74640A1084) Cash Dividend CAD 0.0874 per Share (Ordinary Dividend),Dividend,PSA,-,-,1.75,-,1.75
2019-12-04,Margin,CAD Debit Interest for Nov-2019,Debit Interest,-,-,-,-0.12,-,-0.12
2019-12-04,Margin,CAD IBKR Managed Securities (SYEP) Interest for Nov-2019,Credit Interest,-,-,-,0.58,-,0.58
2019-12-04,TFSA,USD Credit Interest for Nov-2019,Credit Interest,-,-,-,3.78,-,3.78
2019-12-03,Margin,Balance of Monthly Minimum Fee for Nov 2019,Other Fee,-,-,-,-13.27,-,-13.27
2019-12-03,RRSP,Balance of Monthly Minimum Fee for Nov 2019,Other Fee,-,-,-,-10.18,-,-10.18
2019-12-03,Margin,Electronic Fund Transfer,Deposit,-,-,-,400,-,400
2019-11-29,TFSA,SBUX (US8552441094) Cash Dividend USD 0.41 (Ordinary Dividend),Dividend,SBUX,-,-,40.82,-,40.82
2019-11-29,TFSA,SBUX (US8552441094) Cash Dividend USD 0.41 - US Tax,Foreign Tax Withholding,SBUX,-,-,-6.12,-,-6.12
2019-11-20,RRSP,MORL(US90269A3023) Cash Dividend USD 0.1333 per Share (Exempt From Withholding),Dividend,MORL,-,-,88.66,-,88.66
2019-11-18,TFSA,WALT DISNEY CO/THE,Buy,DIS,1,146.1900  USD,-193.01,-1.32,-194.33
2019-11-18,TFSA,WALT DISNEY CO/THE,Buy,DIS,79,146.1900  USD,"-15,248.16",-,"-15,248.16"
2019-11-18,TFSA,WALT DISNEY CO/THE,Sell,DIS,-80,147.6300  USD,"15,593.27",-1.66,"15,591.62"
2019-11-18,Margin,Electronic Fund Transfer,Deposit,-,-,-,600,-,600
2019-11-14,TFSA,WALT DISNEY CO/THE,Sell,DIS,-25,148.8200  USD,"4,928.92",-1.43,"4,927.49"
2019-11-14,TFSA,WALT DISNEY CO/THE,Sell,DIS,-95,148.8200  USD,"18,729.89",-0.4,"18,729.49"
2019-11-13,TFSA,WALT DISNEY CO/THE,Buy,DIS,20,137.8900  USD,"-3,654.36",-1.33,"-3,655.69"
2019-11-13,TFSA,WALT DISNEY CO/THE,Buy,DIS,30,137.8900  USD,"-5,481.54",-,"-5,481.54"
2019-11-07,TFSA,WALT DISNEY CO/THE,Buy,DIS,70,133.1000  USD,"-12,272.35",-1.32,"-12,273.67"
2019-11-07,TFSA,PSA(CA74640A1084) Cash Dividend CAD 0.0936 per Share (Ordinary Dividend),Dividend,PSA,-,-,1.87,-,1.87
2019-11-07,Margin,PSA(CA74640A1084) Cash Dividend CAD 0.0936 per Share (Ordinary Dividend),Dividend,PSA,-,-,22.46,-,22.46
2019-11-07,RRSP,PSA(CA74640A1084) Cash Dividend CAD 0.0936 per Share (Ordinary Dividend),Dividend,PSA,-,-,4.68,-,4.68
2019-11-05,Margin,CAD Debit Interest for Oct-2019,Debit Interest,-,-,-,-1.51,-,-1.51
2019-11-05,Margin,Electronic Fund Transfer,Deposit,-,-,-,450,-,450
2019-11-04,TFSA,INVESCO S&P 500 HIGH DIVIDEN,Sell,SPHD,-200,43.3300  USD,"11,395.79",-1.58,"11,394.21"
2019-11-04,TFSA,APPLE INC,Sell,AAPL,-52,257.0000  USD,"17,573.66",-1.69,"17,571.97"
2019-11-04,RRSP,APPLE INC,Sell,AAPL,-14,257.0300  USD,"4,731.92",-1.42,"4,730.51"
2019-11-04,RRSP,APPLE INC,Sell,AAPL,-2,257.0210  USD,675.97,-0.01,675.95
2019-11-04,TFSA,FEDEX CORPORATION,Buy,FDX,35,162.8700  USD,"-7,496.09",-1.31,"-7,497.41"
2019-11-04,TFSA,FEDEX CORPORATION,Sell,FDX,-35,164.5600  USD,"7,573.87",-1.48,"7,572.40"
2019-11-04,TFSA,STARBUCKS CORP,Buy,SBUX,75,82.4750  USD,"-8,134.10",-1.31,"-8,135.41"
2019-11-04,TFSA,Balance of Monthly Minimum Fee for Oct 2019,Other Fee,-,-,-,-13.16,-,-13.16
2019-11-04,RRSP,Balance of Monthly Minimum Fee for Oct 2019,Other Fee,-,-,-,-13.16,-,-13.16
2019-11-04,Margin,Balance of Monthly Minimum Fee for Oct 2019,Other Fee,-,-,-,-13.16,-,-13.16
2019-10-31,TFSA,SPHD(US46138E3624) Cash Dividend USD 0.15216 per Share (Ordinary Dividend),Dividend,SPHD,-,-,40.05,-,40.05
2019-10-31,TFSA,SPHD(US46138E3624) Cash Dividend USD 0.15216 per Share - US Tax,Foreign Tax Withholding,SPHD,-,-,-6,-,-6
2019-10-21,RRSP,MORL(US90269A3023) Cash Dividend USD 0.4386 per Share (Exempt From Withholding),Dividend,MORL,-,-,287.02,-,287.02
2019-10-16,Margin,Electronic Fund Transfer,Deposit,-,-,-,450,-,450
2019-10-07,RRSP,PSA(CA74640A1084) Cash Dividend CAD 0.0886 per Share (Ordinary Dividend),Dividend,PSA,-,-,4.43,-,4.43
2019-10-07,TFSA,PSA(CA74640A1084) Cash Dividend CAD 0.0886 per Share (Ordinary Dividend),Dividend,PSA,-,-,1.77,-,1.77
2019-10-07,Margin,PSA(CA74640A1084) Cash Dividend CAD 0.0886 per Share (Ordinary Dividend),Dividend,PSA,-,-,21.26,-,21.26
2019-10-03,Margin,CAD Debit Interest for Sep-2019,Debit Interest,-,-,-,-1.98,-,-1.98
2019-10-02,TFSA,Balance of Monthly Minimum Fee for Sep 2019,Other Fee,-,-,-,-3.97,-,-3.97
2019-10-02,Margin,Balance of Monthly Minimum Fee for Sep 2019,Other Fee,-,-,-,-3.97,-,-3.97
2019-10-02,RRSP,Balance of Monthly Minimum Fee for Sep 2019,Other Fee,-,-,-,-3.97,-,-3.97
2019-10-01,RRSP,RRSP Quarterly Fee 2019 Q3,Other Fee,-,-,-,-12.5,-,-12.5
2019-10-01,RRSP,GST-HST RRSP Quarterly Fee 2019 Q3,Sales Tax,-,-,-,-1.63,-,-1.63
2019-09-30,TFSA,SPHD(US46138E3624) Cash Dividend USD 0.15203 per Share (Ordinary Dividend),Dividend,SPHD,-,-,40.26,-,40.26
2019-09-30,TFSA,SPHD(US46138E3624) Cash Dividend USD 0.15203 per Share - US Tax,Foreign Tax Withholding,SPHD,-,-,-6.04,-,-6.04
2019-09-23,RRSP,MORL(US90269A3023) Cash Dividend USD 0.0566 per Share (Exempt From Withholding),Dividend,MORL,-,-,37.53,-,37.53
2019-09-12,Margin,MSFT (US5949181045) Cash Dividend USD 0.46 (Ordinary Dividend),Dividend,MSFT,-,-,18.23,-,18.23
2019-09-12,Margin,MSFT (US5949181045) Cash Dividend USD 0.46 - US Tax,Foreign Tax Withholding,MSFT,-,-,-5.47,-,-5.47
2019-09-09,TFSA,PSA(CA74640A1084) Cash Dividend CAD 0.0889 per Share (Ordinary Dividend),Dividend,PSA,-,-,1.78,-,1.78
2019-09-09,Margin,PSA(CA74640A1084) Cash Dividend CAD 0.0889 per Share (Ordinary Dividend),Dividend,PSA,-,-,21.34,-,21.34
2019-09-09,RRSP,PSA(CA74640A1084) Cash Dividend CAD 0.0889 per Share (Ordinary Dividend),Dividend,PSA,-,-,4.45,-,4.45
2019-09-05,Margin,CAD Debit Interest for Aug-2019,Debit Interest,-,-,-,-0.42,-,-0.42
2019-09-04,TFSA,Balance of Monthly Minimum Fee for Aug 2019,Other Fee,-,-,-,-3.99,-,-3.99
2019-09-04,Margin,Balance of Monthly Minimum Fee for Aug 2019,Other Fee,-,-,-,-0.33,-,-0.33
2019-09-04,RRSP,Balance of Monthly Minimum Fee for Aug 2019,Other Fee,-,-,-,-3.99,-,-3.99
2019-08-30,TFSA,SPHD(US46138E3624) Cash Dividend USD 0.15287 per Share (Ordinary Dividend),Dividend,SPHD,-,-,40.71,-,40.71
2019-08-30,TFSA,SPHD(US46138E3624) Cash Dividend USD 0.15287 per Share - US Tax,Foreign Tax Withholding,SPHD,-,-,-6.11,-,-6.11
2019-08-23,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,70,50.0800  CAD,"-3,505.60",-1,"-3,506.60"
2019-08-23,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-70,50.0800  CAD,"3,505.60",-,"3,505.60"
2019-08-23,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,70,50.0800  CAD,"-3,505.60",-,"-3,505.60"
2019-08-20,RRSP,MORL(US90269A3023) Cash Dividend USD 0.0861 per Share (Exempt From Withholding),Dividend,MORL,-,-,57.33,-,57.33
2019-08-19,Margin,Electronic Fund Transfer,Deposit,-,-,-,400,-,400
2019-08-15,RRSP,AAPL(US0378331005) Cash Dividend USD 0.77 per Share (Ordinary Dividend),Dividend,AAPL,-,-,16.4,-,16.4
2019-08-15,TFSA,AAPL(US0378331005) Cash Dividend USD 0.77 per Share (Ordinary Dividend),Dividend,AAPL,-,-,53.3,-,53.3
2019-08-15,TFSA,AAPL(US0378331005) Cash Dividend USD 0.77 per Share - US Tax,Foreign Tax Withholding,AAPL,-,-,-8,-,-8
2019-08-08,TFSA,PSA(CA74640A1084) Cash Dividend 0.09860000 CAD per Share (Ordinary Dividend),Dividend,PSA,-,-,1.97,-,1.97
2019-08-08,RRSP,PSA(CA74640A1084) Cash Dividend 0.09860000 CAD per Share (Ordinary Dividend),Dividend,PSA,-,-,4.93,-,4.93
2019-08-08,Margin,PSA(CA74640A1084) Cash Dividend 0.09860000 CAD per Share (Ordinary Dividend),Dividend,PSA,-,-,16.76,-,16.76
2019-08-05,TFSA,USD Credit Interest for Jul-2019,Credit Interest,-,-,-,8.28,-,8.28
2019-08-01,Margin,MICROSOFT CORP,Buy,MSFT,20,138.3800  USD,"-3,656.55",-1.32,"-3,657.87"
2019-08-01,Margin,MICROSOFT CORP,Buy,MSFT,10,138.4800  USD,"-1,829.60",-1.32,"-1,830.92"
2019-08-01,Margin,Electronic Fund Transfer,Deposit,-,-,-,450,-,450
2019-07-25,TFSA,INVESCO S&P 500 HIGH DIVIDEN,Buy,SPHD,200,42.1900  USD,"-11,107.78",-1.32,"-11,109.10"
2019-07-23,RRSP,MORL(US90269A3023) Cash Dividend 0.50180000 USD per Share (Exempt From Withholding),Dividend,MORL,-,-,329.51,-,329.51
2019-07-17,TFSA,PURPOSE HIGH INTEREST SAVING,Buy,PSA,20,50.0700  CAD,"-1,001.40",-1,"-1,002.40"
2019-07-17,TFSA,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-20,50.0700  CAD,"1,001.40",-,"1,001.40"
2019-07-17,TFSA,PURPOSE HIGH INTEREST SAVING,Buy,PSA,20,50.0700  CAD,"-1,001.40",-,"-1,001.40"
2019-07-16,Margin,Electronic Fund Transfer,Deposit,-,-,-,450,-,450
2019-07-11,TFSA,AMAZON.COM INC,Buy,AMZN,10,2029.0700  USD,"-26,517.92",-1.31,"-26,519.22"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,50,50.0400  CAD,"-2,502.00",-1,"-2,503.00"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,100,50.0350  CAD,"-5,003.50",-0.5,"-5,004.00"
2019-07-08,RRSP,PURPOSE HIGH INTEREST SAVING,Buy,PSA,50,50.0400  CAD,"-2,502.00",-1,"-2,503.00"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-25,50.0300  CAD,"1,250.75",-1,"1,249.75"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-300,50.0300  CAD,"15,009.00",-2.25,"15,006.75"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,70,50.0400  CAD,"-3,502.80",-1,"-3,503.80"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,100,50.0350  CAD,"-5,003.50",-0.7,"-5,004.20"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-50,50.0400  CAD,"2,502.00",-,"2,502.00"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-100,50.0350  CAD,"5,003.50",-,"5,003.50"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-100,50.0350  CAD,"5,003.50",-,"5,003.50"
2019-07-08,RRSP,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-50,50.0400  CAD,"2,502.00",-,"2,502.00"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,300,50.0300  CAD,"-15,009.00",-,"-15,009.00"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,-70,50.0400  CAD,"3,502.80",-,"3,502.80"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Cancel,PSA,25,50.0300  CAD,"-1,250.75",-,"-1,250.75"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,50,50.0400  CAD,"-2,502.00",-,"-2,502.00"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,100,50.0350  CAD,"-5,003.50",-,"-5,003.50"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,100,50.0350  CAD,"-5,003.50",-,"-5,003.50"
2019-07-08,RRSP,PURPOSE HIGH INTEREST SAVING,Buy,PSA,50,50.0400  CAD,"-2,502.00",-,"-2,502.00"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-300,50.0300  CAD,"15,009.00",-,"15,009.00"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Buy,PSA,70,50.0400  CAD,"-3,502.80",-,"-3,502.80"
2019-07-08,Margin,PURPOSE HIGH INTEREST SAVING,Sell,PSA,-25,50.0300  CAD,"1,250.75",-,"1,250.75"
2019-07-08,Margin,PSA(CA74640A1084) Cash Dividend 0.08360000 CAD per Share (Ordinary Dividend),Dividend,PSA,-,-,14.63,-,14.63
